pair_address,token_address,estrato,sync_count,mint_count,burn_count,transfer_count,token0_decimals,token1_decimals,first_block,last_block,lifespan_blocks,active_days,last_event_type,terminal_burn_flag,transfers_count,unique_senders,unique_recipients,total_value,top3_n,concentration_top3,burn_ratio
0x32164767f9b2fc8d5a86e087be507a70967d36c2,0x410dc1f0a7d47646a980043c14d37c1d8484778b,bajo,12,1,1,4,18,18,13094408.0,13096751.0,2343.0,0.3720023148148148,burn,1.0,19.0,5.0,14.0,3.328499543435313e+32,7.0,0.3684210526315789,0.5
0x5ea55f0ad42cf2294779b7c5de3bb987f5280667,0x10b779f51dbe995f6a3170c26875cbfd368d194f,bajo,7,1,1,4,18,18,12668477.0,12674711.0,6234.0,0.9634837962962963,burn,1.0,8.0,3.0,8.0,2.9040513939066204e+32,3.0,0.375,0.5
0x622a1e0d34e9fc3324a955028c59cedcc5be15d8,0xece1c679ace294e96b100b6040af804e46da69ca,bajo,19,1,1,4,18,18,12554814.0,12555040.0,226.0,0.03194444444444444,burn,1.0,22.0,7.0,16.0,3.0419688372447933e+33,9.0,0.4090909090909091,0.5
0x42dcd95537360dd647756f3081baa078aa0b6d2f,0x682aa82a623db7b5eee4e0363d1d5b2579fcba66,bajo,7,1,1,4,18,18,10874898.0,10878112.0,3214.0,0.4834837962962963,burn,1.0,9.0,5.0,6.0,9.619137796593664e+23,6.0,0.6666666666666666,0.5
0x1ae3b1cb11012f3d28e8687b2f12b143a6ceb2bb,0x9651ac58de6999895d060c5677447887b1dfdabf,bajo,12,1,1,4,18,18,12464205.0,12464327.0,122.0,0.01752314814814815,burn,1.0,15.0,8.0,10.0,3.201681369266757e+33,8.0,0.5333333333333333,0.5
0x1ca794e53b6536ed6a70f2ca51094c8b141907ef,0x2537aad14ddd93778f8a8f97852d73b37ff0c581,bajo,12,4,0,5,18,18,12798883.0,13059320.0,260437.0,40.68018518518519,sync,0.0,30.0,5.0,19.0,1.0005563048801806e+24,14.0,0.4666666666666667,0.0
0x4659553fa5b684fe558954bf13141c5ab6840a6d,0x1d4af2e8acea4f0859b201653686c12d66f51b49,bajo,15,1,1,4,18,18,12299936.0,12300066.0,130.0,0.021076388888888888,burn,1.0,19.0,4.0,11.0,2.2588379012048908e+21,11.0,0.5789473684210527,0.5
0x2dea3cd5157e0166580cc9b12e4a5b8a37c6ff5f,0x4347de3a9938580edf63cf02f1a3bc0a385986d7,bajo,6,1,1,4,18,18,12312090.0,12314441.0,2351.0,0.36136574074074074,burn,1.0,8.0,4.0,7.0,3.944433026339708e+30,4.0,0.5,0.5
0x6cf479d70b919623614f1ffd2000a82fa60ebb94,0x653e81085af1a51dc30fa03a1faa9cb4d16a6c53,bajo,7,1,1,4,18,18,11266871.0,11273251.0,6380.0,0.9847222222222223,burn,1.0,10.0,5.0,7.0,3.5682727499311063e+24,6.0,0.6,0.5
0x6e3528885806ab40f1cf5c5b13709b8104cbef8c,0xdd3c4562a2d2357e029532794b73507bb34c934d,bajo,21,1,4,10,18,18,12582440.0,12582517.0,77.0,0.010046296296296296,burn,1.0,29.0,10.0,15.0,3.240955179171379e+32,16.0,0.5517241379310345,2.0
0x5dd391704f2922c9ba5303cff46bf9750394d34a,0x81f91dac3a1a779f62db806304c45beaa34ee55a,bajo,13,1,1,4,18,18,12813265.0,12816412.0,3147.0,0.4928240740740741,burn,1.0,16.0,7.0,9.0,3.12882392464141e+33,9.0,0.5625,0.5
0x0fa1751718e17afb378f236aa699f839aa75f18f,0xf9be3ebabe3627ddc7213f38bc39237c960dd2df,bajo,6,1,1,4,18,18,11443302.0,11443409.0,107.0,0.015590277777777778,burn,1.0,7.0,3.0,6.0,5.8555563278932665e+22,4.0,0.5714285714285714,0.5
0x9f76bb67e1524459d6e35e0b597dcb385c93fda6,0xf7ce212af465e6c210d00fd1036b906d8e9b9670,bajo,18,1,1,4,18,18,12658389.0,12658474.0,85.0,0.012604166666666666,burn,1.0,20.0,8.0,14.0,2.030543513415397e+33,9.0,0.45,0.5
0x43913fc716a940d700ef19be1661f99799f53ee4,0xbfb48ea84461a0a3627a99377b4dbee68c1e0835,bajo,10,1,1,4,18,18,12346617.0,12351816.0,5199.0,0.7981944444444444,burn,1.0,12.0,4.0,10.0,1.5935243652906193e+26,5.0,0.4166666666666667,0.5
0x12d045400e42aa7feb1c20b263cea9576d2b517c,0x3b46c6c1f8ca92b1ee65f2969c4e17f8969ca4a5,bajo,23,1,0,2,18,18,12205637.0,12207077.0,1440.0,0.2226736111111111,sync,0.0,24.0,6.0,14.0,1.0000020685669638e+29,11.0,0.4583333333333333,0.0
0x77b656fe28da02cf0fec4c405f4d458362b8f6eb,0x81a3da9cee3ca853834577db44370d9f562f0d86,bajo,21,1,1,4,18,18,12298624.0,12298786.0,162.0,0.026493055555555554,burn,1.0,23.0,4.0,22.0,3.522265120043499e+23,4.0,0.17391304347826086,0.5
0x851570382d53654948aab3fd90fcde9e5854ae68,0x1dda1e13f4efc375958d4e3fb38ec8ccb67fc52e,bajo,22,1,1,4,18,18,12943861.0,12945552.0,1691.0,0.2724652777777778,burn,1.0,24.0,4.0,17.0,3.0875134568428063e+30,10.0,0.4166666666666667,0.5
0xa9251a56c4ac9b43abd45ab3be8a38810c63f475,0xc475dbea2fe4311e50a6140807c3b1d22b8305a5,bajo,7,1,1,4,18,18,10893012.0,10896559.0,3547.0,0.5425925925925926,burn,1.0,9.0,5.0,7.0,6.181557933292272e+24,5.0,0.5555555555555556,0.5
0xe679b2dea8230724084b163e366a3e91b4a57111,0xf2dc35112aa1bc1fe48b295662825fb456e9e4b1,bajo,11,1,1,4,18,18,10717614.0,10720365.0,2751.0,0.41802083333333334,burn,1.0,13.0,6.0,9.0,7.047847813634297e+24,7.0,0.5384615384615384,0.5
0xe0224f1919af76654c0b3b3a110fe907d2ab3ff8,0x220634a59b98c53b8dd2e0123dc536e86500f654,bajo,18,1,1,4,18,18,11728576.0,11801591.0,73015.0,11.247650462962962,burn,1.0,20.0,4.0,17.0,1.55945107112403e+23,6.0,0.3,0.5
0xd2d960653b1e02f3492f92323976dbae0a1ab37c,0xca36e49f35c87fcd69c8eed9ae6d9eb373a2bfde,bajo,9,1,1,4,18,18,12458697.0,12459199.0,502.0,0.07809027777777777,burn,1.0,11.0,4.0,9.0,3.991618098184945e+20,5.0,0.45454545454545453,0.5
0x5b74b746e61264f5307bb65cc9ac044dd6074492,0x59ef3ed28ab8bfa34059f61dada1a243e2ee81d7,bajo,9,1,1,4,9,18,12784594.0,12787078.0,2484.0,0.3932407407407407,burn,1.0,12.0,3.0,9.0,9.613156497154258e+20,6.0,0.5,0.5
0xbc1cae94157fde3a7ad3846e809a83422759dca9,0xb85f861f90cc3fba228f33d1f5ee777adbd07264,bajo,15,1,0,4,18,18,12676711.0,12679733.0,3022.0,0.4686226851851852,sync,0.0,18.0,3.0,15.0,1.8985671533576083e+33,6.0,0.3333333333333333,0.0
0xa678b5c319b92fec018bf908f5028170d378c09d,0x1661bab71626a7bbd00f58c25d0116828ef3f091,medio,56,1,1,4,18,18,12634731.0,12635418.0,687.0,0.1045486111111111,burn,1.0,63.0,6.0,57.0,3.0623197790574493e+30,7.0,0.1111111111111111,0.5
0xff81017b79d4f7326f8b3dc1dff8146f63cbec1f,0x59a4ff37728ff98efec6aa380daf2b3ad0eff657,medio,50,1,1,4,18,18,13119225.0,13144609.0,25384.0,3.918599537037037,burn,1.0,52.0,4.0,50.0,3.3119615676385204e+27,5.0,0.09615384615384616,0.5
0x72f7ff8167fbc340837d83786b48c561b3f2838a,0xe367d6a0ba57a71fd76e449dced9d67b5feb5062,medio,31,1,1,4,18,18,12408442.0,12414891.0,6449.0,0.9955324074074074,burn,1.0,36.0,8.0,32.0,3.917709322846928e+31,7.0,0.19444444444444445,0.5
0x0624a089f11ebb5b53e5173e21c4917449da0c48,0x61ac5d46b987a95c38ea53576f43e253e3b3613a,medio,72,1,1,4,18,18,12803132.0,12803823.0,691.0,0.11106481481481481,burn,1.0,74.0,15.0,62.0,3.68891839096393e+26,15.0,0.20270270270270271,0.5
0x3caef15c9ad17321d8ac9f9ad9118c33b8d88974,0x1e9e699f4a7e83f0fe984cf88c20e8325e99e85c,medio,34,1,1,4,18,18,11517150.0,11517251.0,101.0,0.017256944444444443,burn,1.0,47.0,20.0,22.0,3.9468312402535485e+24,23.0,0.48936170212765956,0.5
0xbfd515ec030e23b8732b2fe45dca45d97e1b6a18,0x3f774cb2ce5258fe94196ba98ed91b8445d97b45,medio,32,1,2,9,18,18,12461876.0,12516803.0,54927.0,8.529421296296297,burn,1.0,40.0,16.0,23.0,2.719534209089707e+30,20.0,0.5,1.0
0xe961ebfe3cb4545725ede074694d304ecac51033,0x0b8cd4dcfed129c4cbfadbbefb227a872bcfbd0b,medio,32,1,1,4,18,18,11179847.0,11179969.0,122.0,0.020127314814814813,burn,1.0,37.0,15.0,19.0,5.8684545665493665e+22,20.0,0.5405405405405406,0.5
0x9472c6fe2de1a1b0abe12cf3182f4373d066d356,0xc0339d2207eedaf0d6b2bd2e3c6eb08c7603e1d7,medio,87,1,1,4,18,18,12847907.0,12849124.0,1217.0,0.18784722222222222,burn,1.0,89.0,18.0,74.0,3.907687661472442e+27,18.0,0.20224719101123595,0.5
0x8656e8ee5ba3f4966ca48ab9381f9910907ca5ad,0x46d473a0b3eeec9f55fade641bc576d5bc0b2246,medio,92,1,1,4,18,18,11139864.0,12661345.0,1521481.0,234.26983796296295,sync,0.0,219.0,50.0,134.0,7.467674843339745e+26,64.0,0.2922374429223744,0.5
0x2d22ebfc1728550fc10fa321f9c6502336fae964,0xbd916e43b0168011cebb7673c04de7b389a60e09,medio,38,3,1,6,18,18,11186261.0,11186972.0,711.0,0.10825231481481482,burn,1.0,38.0,6.0,9.0,1.555439777316182e+25,30.0,0.7894736842105263,0.25
0x83d11875cf3c8c7617b7cb55cbed6acfb7122e51,0x2d1e417e0126c609cca36e55b2653b02e73abc0d,medio,27,1,1,4,18,18,12775217.0,12803116.0,27899.0,4.336782407407408,sync,0.0,58.0,7.0,45.0,2.2129382452575245e+30,11.0,0.1896551724137931,0.5
0xde6437675d1a1adef9860da1a8f9d8bb8b836c5a,0xc5d428f3d7ceddf62f5b25fb97242a67c96c1261,medio,42,1,1,4,18,18,11596073.0,11602361.0,6288.0,0.9661921296296296,burn,1.0,129.0,8.0,94.0,2.7255797016584695e+25,23.0,0.17829457364341086,0.5
0xe4e6a41b867fc083db88de6c3c56e1b0c8fa0612,0xa7873d036846b5155bb3767e57314c34cf7313d1,medio,55,1,1,4,18,18,11496715.0,11498897.0,2182.0,0.34064814814814814,burn,1.0,93.0,9.0,42.0,2.992596945856274e+25,31.0,0.3333333333333333,0.5
0xfb706e2bac48b01ab7a0dc73676a4c86a09bf0d1,0x71ecd7b48138716cc5f52cdd25db45226e1f9836,medio,39,1,0,4,18,18,12661173.0,12674570.0,13397.0,2.081701388888889,sync,0.0,45.0,9.0,24.0,2.4284894143545638e+33,21.0,0.4666666666666667,0.0
0x9c036cab3d7e52fa4a636f54f86ea2cdf48bff12,0x754006c2325ab943d782e36dea661ee06e0bd015,medio,68,1,1,4,18,18,10781989.0,12628559.0,1846570.0,284.34769675925924,burn,1.0,143.0,30.0,43.0,2.4570393820058383e+23,101.0,0.7062937062937062,0.5
0xb75961c1ed843b2e2839bcf0011d74f0eab96c5b,0x1378bfd46a7ffbcae16c7af06a6af34281d0ba7a,medio,41,14,6,27,18,18,10924545.0,13161237.0,2236692.0,345.4258912037037,sync,0.0,139.0,18.0,87.0,2.1261751564290967e+26,29.0,0.20863309352517986,0.4
0xaf83ec95fa8110f129fb83f4471f68b90dc8f03f,0x32dbd3a809064fa1c475c15584c307eb36317969,medio,35,1,1,4,18,18,12710999.0,12711483.0,484.0,0.07611111111111112,burn,1.0,38.0,4.0,26.0,2.825816940569031e+33,9.0,0.23684210526315788,0.5
0xe9fe5fb412c990f284e1f2fa620b5505f589f017,0x263855ebfe85a1532ffd3ef21dee111378be8514,medio,37,1,1,4,18,18,11407608.0,11408203.0,595.0,0.09503472222222223,burn,1.0,40.0,6.0,15.0,1.2995621896162214e+24,18.0,0.45,0.5
0x79a9268f74d0854bcb0ae867137978701fee21c5,0xee3254d8045f865ab858cd320a43a4700a78094f,medio,28,1,1,4,18,18,11246878.0,11249090.0,2212.0,0.3332638888888889,burn,1.0,30.0,4.0,17.0,2.8084314389294346e+23,14.0,0.4666666666666667,0.5
0xeb93474668861f0a2d04d019014e0048572883dd,0x95db1468f2d8af1e5aa1d027c30007313d0a17c3,medio,49,1,0,2,18,18,13017299.0,13120332.0,103033.0,15.920405092592592,sync,0.0,169.0,10.0,12.0,2.9006519448510426e+22,130.0,0.7692307692307693,0.0
0xe2d360dfd8b6dc5edcdf0bf4ffcefe252e48ed3b,0xd675cd70cfff24aa6a3586600d9e5fc59f17117e,medio,69,1,0,4,18,18,10824939.0,10832237.0,7298.0,1.1274421296296295,sync,0.0,73.0,19.0,46.0,2.3546899268697304e+29,25.0,0.3424657534246575,0.0
0x829a111a2c75e8ad3fcee8c172d03e9198155fc4,0xc5514fc162dd7b9acc70b98d1bc57a94f12d79cb,medio,32,1,1,4,18,18,12229001.0,12287874.0,58873.0,9.092418981481481,burn,1.0,35.0,4.0,34.0,6.596508683162685e+26,4.0,0.11428571428571428,0.5
0x67d8725ddb7004a903cdf88644ce0bb69e57885f,0x65b9af2faa11a158d67771b87b2f183c738bd4da,medio,39,1,1,4,18,18,11185793.0,11186015.0,222.0,0.03364583333333333,burn,1.0,41.0,9.0,30.0,2.7351372971577504e+25,12.0,0.2926829268292683,0.5
0x71fc614fa030b6170af523fc599e19e2e7737a17,0xcbd982f971f4a2d6e56a112a0f4b4b77778c1ae6,medio,36,1,1,4,18,18,12920703.0,12922185.0,1482.0,0.2349537037037037,burn,1.0,38.0,4.0,31.0,2.9113977854950706e+31,10.0,0.2631578947368421,0.5
0x0baedd006630ef5a4d04bcafd0debed663def952,0x41efd47a6ee55eac3aeb8c695758540c4a113e23,medio,34,1,1,4,18,18,12540644.0,12553705.0,13061.0,2.0282175925925925,sync,0.0,36.0,4.0,30.0,3.518930982109423e+27,7.0,0.19444444444444445,0.5
0x337c9035030e2791017caf95cefb056ce7357205,0x3359e3c1b9508a1e94f00195fc59f309f284ee1f,medio,65,1,2,6,18,18,12909101.0,12913034.0,3933.0,0.6223842592592592,burn,1.0,68.0,4.0,49.0,2.8601827159147215e+31,18.0,0.2647058823529412,1.0
0x284be03d6ca1129f853e13c1e7f52a6d262348aa,0x3c942ebc872ed6b598b8d2ea88a1d757d00088b2,medio,37,1,1,4,18,18,10787573.0,10787606.0,33.0,0.0038888888888888888,burn,1.0,77.0,9.0,32.0,1.661766522498299e+21,46.0,0.5974025974025974,0.5
0x452ca0a60004204f60d6bbd84662cffeabaaf2a7,0x30ee9a0d69bd2749520811b8d0052cc265373c65,medio,31,1,1,4,18,18,11177002.0,11177610.0,608.0,0.09405092592592593,burn,1.0,93.0,7.0,73.0,5.374901025959263e+22,20.0,0.21505376344086022,0.5
0x7e7435ed49e4c2acdb695750542117016d4f20b6,0x9245dfd515848eebcc1ebc1bca63646ec0d381e8,medio,59,1,1,4,18,18,12674916.0,12676483.0,1567.0,0.2551041666666667,sync,0.0,75.0,15.0,65.0,2.7528901046511236e+24,11.0,0.14666666666666667,0.5
0xa2f8c477e29be0d0637680bf2fef6a9ff36016f9,0xde4ef1b4826a1310d1a32ff35b94e3cb3e549667,medio,45,1,1,4,18,18,12667938.0,12669276.0,1338.0,0.206875,burn,1.0,47.0,11.0,38.0,3.83702018892516e+27,12.0,0.2553191489361702,0.5
0xd94139a9ec85b9c833a37920bdd171309869f1f2,0x0dd13e9ffe0f94a76da4e9bb37500d42ddcd3d5a,medio,29,1,1,4,18,18,12580219.0,12580797.0,578.0,0.08766203703703704,burn,1.0,32.0,4.0,16.0,2.437179614384059e+31,11.0,0.34375,0.5
0xc6419a358e5fd03b9e310fb07ab57519420c2c63,0x404b59c5f27be8f8a35fe8d7b135f34c2b70a9fa,medio,39,1,1,4,18,18,12310061.0,12319329.0,9268.0,1.4296180555555555,burn,1.0,46.0,8.0,40.0,1.4565733056410819e+28,9.0,0.1956521739130435,0.5
0x6a754438a64c23e1cd9753a1d5fa6eb739f92557,0x0af4b1d8726235e66c75f2467f02159c522355d8,medio,32,1,1,7,18,18,11340940.0,11371405.0,30465.0,4.687962962962963,burn,1.0,66.0,15.0,18.0,3365089407.0,50.0,0.7575757575757576,0.5
0x1b5b063a5014803b46b306fd385fd8ca93e94ed5,0xb49c3eb07d0af7ceb072162206db21c185baa0ee,medio,27,1,1,4,0,18,11852562.0,11854086.0,1524.0,0.23604166666666668,burn,1.0,71.0,10.0,27.0,163908892417.0,42.0,0.5915492957746479,0.5
0xb2cddd57c0736408338dc45bfdd26ff39c594739,0xc680615ffb8fdda0d14eb2116e33ac5164fd3e6e,medio,30,1,1,4,18,18,12593745.0,12597634.0,3889.0,0.5980671296296296,burn,1.0,33.0,4.0,31.0,2.0235748185757598e+28,5.0,0.15151515151515152,0.5
0x9c81381d38c754f22e5aa335af90c9882fb5fb1e,0xb567d00228133fb7fad263fddff5aa52963ca7fb,medio,31,2,1,7,18,18,10916433.0,11195662.0,279229.0,43.130439814814814,sync,0.0,34.0,10.0,20.0,1.2012503133263835e+30,15.0,0.4411764705882353,0.3333333333333333
0xffedea4f0ecbbf255880ca1d424b2f30f6da7afc,0x059a5005f6f966ab4ec86c80c5ae3338cd165c5e,medio,46,1,0,4,18,18,11154577.0,11154746.0,169.0,0.03033564814814815,sync,0.0,50.0,13.0,29.0,5.583724782318862e+24,20.0,0.4,0.0
0x7937fbc7b3620e26ba8725aaef4ee45d18774745,0x5e18e3a60c8470872c20aa9bdcf6ae73f8ee7ee9,medio,48,3,2,8,18,18,11622869.0,11649206.0,26337.0,4.029363425925926,sync,0.0,52.0,8.0,14.0,2.8235116529246216e+16,37.0,0.7115384615384616,0.5
0xebb179b2e66a6e6308e5998a539d646a0a98034e,0xcf547fdbe78e52dc9dae647f4c01ec269bba05c3,medio,44,1,1,4,18,18,12374413.0,12380049.0,5636.0,0.8599537037037037,burn,1.0,46.0,4.0,45.0,1.1311519307124253e+27,4.0,0.08695652173913043,0.5
0x54351679d2f7178d9c82d0439646b1b1fbeb5023,0x617b0e7d37b5cd55ad584c7e806a71c64ecc2a28,medio,68,1,2,6,18,18,12298886.0,12299011.0,125.0,0.01960648148148148,burn,1.0,77.0,26.0,39.0,2.770791959500154e+28,34.0,0.44155844155844154,1.0
0x57835c4df599f8346234f327e3f031682863b253,0x111111111cfacf48287ff59cc0c7b03629f1444f,medio,69,1,1,7,18,18,11805993.0,11831885.0,25892.0,3.980648148148148,sync,0.0,145.0,32.0,38.0,5.319956153807931e+23,104.0,0.7172413793103448,0.5
0x87e10a6149b43bb7465ac127f50951eef1f8b159,0x9f04e0cde25f0537224a899a243cba20a6db141e,medio,46,1,1,4,18,18,11399560.0,11409368.0,9808.0,1.516886574074074,burn,1.0,96.0,11.0,56.0,2.9050986979702183e+23,23.0,0.23958333333333334,0.5
0x096f7552af468101ea92990dba92a6d7e807e706,0x067498d7661739c8c0b54479a386f5b98b47d3a1,medio,58,1,1,4,18,18,12539833.0,12540170.0,337.0,0.05379629629629629,sync,0.0,62.0,11.0,43.0,2.455698993990318e+25,21.0,0.3387096774193548,0.5
0xbe889438b3e648e3ee5a06c6148a5ffa52c1eff3,0x6d1555d59388cd05814d3fecad03eaf702da53e8,medio,56,1,1,4,18,18,12722812.0,12723052.0,240.0,0.038344907407407404,burn,1.0,90.0,13.0,75.0,8.55919015770961e+31,18.0,0.2,0.5
0x986fbcf5b8163874176c291d0227c758f059b329,0xb4c155c62916d75d668abc2d8db2d7659d6614a5,medio,27,1,0,3,18,18,11682030.0,11682277.0,247.0,0.035798611111111114,sync,0.0,31.0,12.0,18.0,1.0000393199478681e+27,16.0,0.5161290322580645,0.0
0x1e9082d8cb7d98315742738cd9aea2a3371083c8,0x8c650cf16f31fa92944e299405d6c1e09f950d0c,medio,66,1,2,6,18,18,10714700.0,10717477.0,2777.0,0.42313657407407407,burn,1.0,69.0,9.0,9.0,1.8410299967523058e+24,62.0,0.8985507246376812,1.0
0x5a5de6bc9d25454d3b6863f335832296f364743c,0xdc35891e63e0fd2507f517f4ab0ebde403f76daf,medio,33,1,1,4,18,18,10780422.0,10781577.0,1155.0,0.18217592592592594,burn,1.0,38.0,11.0,28.0,1.8747409424500264e+25,10.0,0.2631578947368421,0.5
0x229bb2f1a788dad80b88b4492da801db1359ea84,0xdd9744cc5c72552c8282d25a816809a6dd12f2bc,medio,32,1,2,6,18,18,11196024.0,11207743.0,11719.0,1.7831018518518518,burn,1.0,36.0,5.0,22.0,2.9305724851957885e+24,14.0,0.3888888888888889,1.0
0x25b3d31cc5fc2429f07763861c536b645392bae0,0x01d5ca206cbb7a42dd227c9c554b24d3eba2190b,medio,49,1,1,4,0,18,11068427.0,11068545.0,118.0,0.018784722222222223,sync,0.0,52.0,17.0,31.0,29606.0,21.0,0.40384615384615385,0.5
0xba2e4a4e5fcd2b3b2e66b9ec765dc26310abcabb,0x2951f8372b88ee63fd84b032e48774537c27ccea,medio,79,1,1,7,18,18,11146446.0,11147990.0,1544.0,0.23521990740740742,sync,0.0,161.0,34.0,39.0,5.237301880214817e+21,120.0,0.7453416149068323,0.5
0x323f0cea750bd4c1bf91db8abc26941f6f5d3d1d,0x673bd4bd6b5a90347312c0a867bbce49db728b1f,medio,57,1,1,4,18,18,11514474.0,11521942.0,7468.0,1.1530902777777778,burn,1.0,87.0,12.0,36.0,8.557487143706003e+24,30.0,0.3448275862068966,0.5
0x4fd5870d747946ace3c9f5ba524857432bcba36e,0x0d6530b65e3a61ae1bebd02f54a34360aadf5f46,medio,47,1,1,4,18,18,12586509.0,12592155.0,5646.0,0.8732638888888888,burn,1.0,49.0,4.0,47.0,1.1012605221715311e+27,5.0,0.10204081632653061,0.5
0x82dfd57cee5a7f6cb0948a6cb8b16ed91971b997,0x82b03161e907e4657a0fcebcebf21234df23ed9d,medio,40,1,1,4,18,18,12545072.0,12545522.0,450.0,0.06753472222222222,burn,1.0,44.0,7.0,32.0,2.437402870360053e+23,11.0,0.25,0.5
0x96b37cfcbd505fe47217fa1d2a10bb2bcae2a79b,0xc7f6579e18f41c6507e86c211a505f5a2e98b8ad,medio,75,5,3,12,18,18,10222052.0,10234127.0,12075.0,1.8745949074074073,burn,1.0,79.0,20.0,28.0,3.075916429217635e+26,42.0,0.5316455696202531,0.5
0xc17d6288295a56bd818598fe2be2f7a99b2f2618,0xb00c522d66a0d5592502105716401c1fc9719a8a,medio,29,1,1,4,18,18,11436439.0,11436630.0,191.0,0.02939814814814815,burn,1.0,62.0,8.0,36.0,4.414490534113639e+25,18.0,0.2903225806451613,0.5
0xf34b9af4f9783bbc3e5786c96f92d67f17858608,0x8524072254d83f8854952828548f294aecd6095f,medio,36,1,1,4,18,18,10945414.0,10945453.0,39.0,0.006030092592592593,sync,0.0,38.0,12.0,25.0,4.492080220411452e+18,15.0,0.39473684210526316,0.5
0x0f9e595b5d81d2b4bfcf1a10b1b7df43728a2b46,0xf344490abd414dafa97f34c8ca501b0aa5bf8873,medio,59,7,3,14,18,18,11373606.0,12901061.0,1527455.0,235.7944212962963,burn,1.0,281.0,56.0,162.0,23119677246.0,50.0,0.17793594306049823,0.375
0xbe979d89b95857c32689210de342d80a4e6807a5,0x826eb69cfb247166c63f4fa737c365b0d7c274a6,medio,44,1,1,7,18,18,12660802.0,12756634.0,95832.0,14.940625,burn,1.0,48.0,17.0,18.0,3.435316670743706e+21,33.0,0.6875,0.5
0xd69b3b831bc085f27dddfc19afe608e65be4dde6,0x7ebbd485bf0e27433d6a98714de4a469f5b6daa5,medio,78,1,2,8,18,18,10748909.0,10750199.0,1290.0,0.19400462962962964,burn,1.0,110.0,18.0,88.0,7.103832318083127e+25,15.0,0.13636363636363635,1.0
0xb15f6a9d3107a06d2caa37553487e821966e09af,0x2894e3b3fa0265a6bd3524b10b9b33d189568e78,medio,81,1,1,4,18,18,12615950.0,12617846.0,1896.0,0.28435185185185186,burn,1.0,83.0,11.0,68.0,3.494449548397212e+27,15.0,0.18072289156626506,0.5
0x4196b51cde79d63bd71f8ff29125e61b9cbd8bcf,0x12c765e05146414fa948b9dcf934277247a59ef1,medio,36,1,2,12,18,18,11338155.0,11808089.0,469934.0,72.18258101851852,sync,0.0,223.0,10.0,193.0,3.0820239922501137e+24,28.0,0.12556053811659193,1.0
0xdadd08d7c2394537256e359cd3201eb77e018d87,0x8d5b5d6c218223a93f4ad113593d199045a0e8ad,medio,41,1,1,4,18,18,10897302.0,10899970.0,2668.0,0.40150462962962963,burn,1.0,201.0,6.0,120.0,2.2375813251648898e+21,9.0,0.04477611940298507,0.5
0x906c6f60d3bd14c43523da3ada9133fcc0564f91,0xf0ee83b9fdc0072806f8348699000700347ab356,medio,43,1,1,10,18,18,11245438.0,11250642.0,5204.0,0.7958101851851852,sync,0.0,60.0,8.0,22.0,2.0669558742906776e+23,26.0,0.43333333333333335,0.5
0x01269c7da76cb08b906cbb56862a0386c515a904,0x0dd0668377be6aca8361a80423b5532cb109e0ef,medio,55,1,1,4,18,18,11743123.0,11749364.0,6241.0,0.9625578703703703,burn,1.0,57.0,4.0,38.0,1.6905008165899015e+23,19.0,0.3333333333333333,0.5
0xd50f25ec055056f7521d8b23ed363e19060d98d8,0xf6f8a2c3d57e77f6d2b3bc27adf1d19ca4179163,medio,49,1,1,4,18,18,11210226.0,11211660.0,1434.0,0.21991898148148148,burn,1.0,115.0,41.0,63.0,2.5346357038991843e+24,43.0,0.3739130434782609,0.5
0xd218e24062aa7a67a6493de1b3e5572f0d9e7bfc,0xbaaef006a20e7b786c7c5f17e8ac9a17a0438a6c,medio,83,3,1,6,18,18,10943118.0,10949136.0,6018.0,0.9425347222222222,burn,1.0,97.0,15.0,42.0,365905305882.0,44.0,0.4536082474226804,0.25
0x1748d9178005d3142307c8a2a4e677ea027089e6,0x832f8716009bedea6eacf012e6dc8a7927c1bc9c,medio,90,3,3,10,18,18,12048561.0,12060962.0,12401.0,1.912824074074074,burn,1.0,94.0,4.0,78.0,4.075256320274994e+27,12.0,0.1276595744680851,0.75
0xc81fa4fa28700bd85c63ede5cf72abcb95ac55ba,0xd30411901f03a8b508118537344c74be0ff5e02d,medio,42,1,1,4,18,18,11052342.0,11053147.0,805.0,0.12355324074074074,burn,1.0,44.0,4.0,24.0,3.5044078510441186e+27,21.0,0.4772727272727273,0.5
0xf9e3613e14118b92b570889c9b4431d1178829ba,0xb9fce6dfe378c58e040047fed6fb4ec60a85e6cb,medio,66,1,1,4,18,18,11340093.0,11340509.0,416.0,0.06760416666666667,burn,1.0,256.0,13.0,200.0,1.5938029240623346e+24,29.0,0.11328125,0.5
0xe49ca6847766df8a81c7851ac493ab6ce2855905,0x5621b1a7c8157b74ba3e7778700ff0beeab65ab1,medio,38,1,1,4,18,18,12850236.0,12853931.0,3695.0,0.5759375,burn,1.0,40.0,6.0,35.0,3.8368558654167874e+27,7.0,0.175,0.5
0xd19e31d8393e83b48cc161489c09100664acb7d1,0xa106e97e590ebe4969969add097ae162fe9f13c8,medio,83,1,1,4,18,18,12904578.0,12913289.0,8711.0,1.3799652777777778,burn,1.0,85.0,15.0,73.0,3.7187430855406033e+27,15.0,0.17647058823529413,0.5
0xdadca44e24be7c8c24a03dc85bff9d7e50523b4c,0x0b94cd8499a950cfd31c04247c293f2f95093f9b,medio,73,1,1,4,18,18,11689546.0,11722759.0,33213.0,5.102303240740741,burn,1.0,80.0,8.0,68.0,1.3292744382795183e+26,15.0,0.1875,0.5
